福建-台湾,#genre#
怡伴健康,http://39.135.133.149:80/wh7f454c46tw941983699_1132611715/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
惊悚悬疑,http://39.135.133.156:80/wh7f454c46tw1052332138_-585088226/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片,http://39.135.133.157:80/wh7f454c46tw1113318486_624494341/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://39.135.133.157:80/wh7f454c46tw1177309964_-1576638175/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
武博世界,http://39.135.133.156:80/wh7f454c46tw1232327280_-368021105/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
海外剧场,http://39.135.133.157:80/wh7f454c46tw1286659509_-1689245191/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
潮妈辣婆,http://39.135.133.157:80/wh7f454c46tw1358575989_-1793733056/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
爱情喜剧,http://39.135.133.178:80/wh7f454c46tw1417844001_1864225460/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://39.135.133.181:80/wh7f454c46tw1477842695_206343411/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品记录,http://39.135.133.170:80/wh7f454c46tw1540029257_-86850022/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
精品体育,http://39.135.133.155:80/wh7f454c46tw1594716280_1746814108/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育,http://39.135.133.156:80/wh7f454c46tw1647379116_814141682/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://39.135.133.139:80/wh7f454c46tw1703514651_-97890324/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://39.135.133.142:80/wh7f454c46tw1775235380_-505051013/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
起级综艺,http://39.135.133.170:80/wh7f454c46tw1829593328_844015498/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://39.135.133.157:80/wh7f454c46tw1883986496_-280660977/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
精品萌宠,http://39.135.133.146:80/wh7f454c46tw1942689712_-1939908430/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
黑莓动画,http://39.135.133.157:80/wh7f454c46tw2027352089_870394665/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://39.135.133.156:80/wh7f454c46tw2087250815_476903406/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
哒啵赛事,http://39.135.133.157:80/wh7f454c46tw2206994851_1674175321/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
金鹰卡通,http://39.134.64.87:6610/PLTV/88888888/224/3221225653/index.m3u8?IASHttpSessionId=
卡酷少儿,http://39.134.64.87:6610/PLTV/88888888/224/3221225654/index.m3u8?IASHttpSessionId=
优漫卡通,http://39.134.64.87:6610/PLTV/88888888/224/3221225656/index.m3u8?IASHttpSessionId=
哈哈炫动,http://39.134.64.87:6610/PLTV/88888888/224/3221225657/index.m3u8?IASHttpSessionId=
黑莓动画,http://39.134.64.87:6610/PLTV/88888888/224/3221225662/index.m3u8?IASHttpSessionId=
黑莓电影,http://39.134.64.87:6610/PLTV/88888888/224/3221225743/index.m3u8?IASHttpSessionId=
NEWTV明星大片,http://39.134.64.87:6610/PLTV/88888888/224/3221225664/index.m3u8?IASHttpSessionId=
NEWTV惊悚悬疑,http://39.134.64.87:6610/PLTV/88888888/224/3221225665/index.m3u8?IASHttpSessionId=
NEWTV军事评论,http://39.134.64.87:6610/PLTV/88888888/224/3221225668/index.m3u8?IASHttpSessionId=
NEWTV精品大剧,http://39.134.64.87:6610/PLTV/88888888/224/3221225670/index.m3u8?IASHttpSessionId=
NEWTV海外剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225671/index.m3u8?IASHttpSessionId=
NEWTV精品纪录,http://39.134.64.87:6610/PLTV/88888888/224/3221225672/index.m3u8?IASHttpSessionId=
NEWTV怡伴健康,http://39.134.64.87:6610/PLTV/88888888/224/3221225673/index.m3u8?IASHttpSessionId=
NEWTV精品体育,http://39.134.64.87:6610/PLTV/88888888/224/3221225674/index.m3u8?IASHttpSessionId=
NEWTV哒啵电竞,http://39.134.64.87:6610/PLTV/88888888/224/3221225675/index.m3u8?IASHttpSessionId=
NEWTV军旅剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225676/index.m3u8?IASHttpSessionId=
NEWTV家庭剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225677/index.m3u8?IASHttpSessionId=
NEWTV武搏世界,http://39.134.64.87:6610/PLTV/88888888/224/3221225680/index.m3u8?IASHttpSessionId=
NEWTV中国功夫,http://39.134.64.87:6610/PLTV/88888888/224/3221225681/index.m3u8?IASHttpSessionId=
NEWTV农业致富,http://39.134.64.87:6610/PLTV/88888888/224/3221225683/index.m3u8?IASHttpSessionId=
NEWTV潮妈辣婆,http://39.134.64.87:6610/PLTV/88888888/224/3221225685/index.m3u8?IASHttpSessionId=
NEWTV超级综艺,http://39.134.64.87:6610/PLTV/88888888/224/3221225714/index.m3u8?IASHttpSessionId=
NEWTV超级体育,http://39.134.64.87:6610/PLTV/88888888/224/3221225715/index.m3u8?IASHttpSessionId=
NEWTV超级电视剧,http://39.134.64.87:6610/PLTV/88888888/224/3221225716/index.m3u8?IASHttpSessionId=
NEWTV超级电影,http://39.134.64.87:6610/PLTV/88888888/224/3221225717/index.m3u8?IASHttpSessionId=
NEWTV东北热剧,http://39.134.64.87:6610/PLTV/88888888/224/3221225741/index.m3u8?IASHttpSessionId=
NEWTV欢乐剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225742/index.m3u8?IASHttpSessionId=
NEWTV精品萌宠,http://39.134.64.87:6610/PLTV/88888888/224/3221226505/index.m3u8?IASHttpSessionId=
睛彩竞技,http://39.134.64.87:6610/PLTV/88888888/224/3221226124/index.m3u8?IASHttpSessionId=
睛彩篮球,http://39.134.64.87:6610/PLTV/88888888/224/3221226147/index.m3u8?IASHttpSessionId=
睛彩篮球,http://39.134.64.87:6610/PLTV/88888888/224/3221226469/index.m3u8?IASHttpSessionId=
睛彩青少,http://39.134.64.87:6610/PLTV/88888888/224/3221226508/index.m3u8?IASHttpSessionId=
睛彩广场舞,http://39.134.64.87:6610/PLTV/88888888/224/3221226472/index.m3u8?IASHttpSessionId=
咪咕视频,http://39.134.64.87:6610/PLTV/88888888/224/3221226398/index.m3u8?IASHttpSessionId=
纪实科教,http://39.134.64.87:6610/PLTV/88888888/224/3221225729/index.m3u8?IASHttpSessionId=
江西卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8
湖南卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/1.m3u8
浙江卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/1.m3u8
江苏卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/1.m3u8
北京卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8
广东卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
深圳卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/1.m3u8
天津卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8
山东卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8
安徽卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
黑龙江卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/1.m3u8
重庆卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/1.m3u8
河南卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/1.m3u8
四川卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/1.m3u8
陕西卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
青海卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/1.m3u8
宁夏卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/1.m3u8
新疆卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/1.m3u8
西藏卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8
甘肃卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/1.m3u8
内蒙古卫视,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
山西卫视,https://stream1.freetv.fun/3120ee081313eeb7a8443e60a2663eeee00f04172681b4f150d2adb3dc07562c.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
三沙卫视,https://stream1.freetv.fun/f2ef9b0397538fc626dd1b9de3d76e0ad59f9a0e837bdf64ae241e3a598b7de5.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
三沙卫视,https://stream1.freetv.fun/bcfab00c817cae7e7a274dd8e9127c5fefebd554ff87673fdb8df8153834ac05.m3u8
三沙卫视,https://stream1.freetv.fun/2f29bdf337cfd1004d4deb54a8f7ab4476ca8a0d740651bb6e9f8b71fdbdb60e.m3u8
农林卫视,https://stream1.freetv.fun/b6580d571ce867004e2f439aa34969e7b2dc9e820c9fcf85be54a9729e2de629.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8
黑莓电影,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/1.m3u8
动作电影,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/1.m3u8
惊悚悬疑,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/1.m3u8
中国功夫,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/1.m3u8
爱情喜剧,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
超级电视剧,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级体育,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级综艺,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
潮妈辣婆,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
东北热剧,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
动作电影,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
欢乐剧场,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
家庭剧场,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
惊悚悬疑,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
金牌综艺,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
精品大剧,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
精品体育,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
军旅剧场,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
军事评论,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
农业致富,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
武搏世界,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
炫舞未来,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
怡伴健康,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8




央视频道PIV4,#genre#
CCTV1,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv1$LR•IPV4『线路153』
CCTV2,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv2$LR•IPV4『线路139』
CCTV3,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv3$LR•IPV4『线路128』
CCTV4,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv4$LR•IPV4『线路138』
CCTV5,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv5$LR•IPV4『线路170』
CCTV6,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv6$LR•IPV4『线路133』
CCTV7,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv7$LR•IPV4『线路137』
CCTV8,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv8$LR•IPV4『线路120』
CCTV9,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv9$LR•IPV4『线路142』
CCTV10,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv10$LR•IPV4『线路136』
CCTV11,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv11$LR•IPV4『线路131』
CCTV12,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv12$LR•IPV4『线路149』
CCTV13,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv13$LR•IPV4『线路146』
CCTV14,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv14$LR•IPV4『线路144』
CCTV15,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv15$LR•IPV4『线路134』
CCTV16,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv16$LR•IPV4『线路91』
CCTV17,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv17$LR•IPV4『线路114』
广东珠江,http://14.112.86.101:4022/udp/239.77.0.1:5146$LR•IPV4『线路45』
广东珠江,http://14.112.86.101:4022/rtp/239.77.0.3:5146$LR•IPV4『线路56』
广东珠江,http://14.112.86.101:4022/rtp/239.77.1.94:5146$LR•IPV4『线路75』
广东体育,http://14.112.86.101:4022/udp/239.77.0.112:5146$LR•IPV4『线路74』
广东民生,http://14.112.86.101:4022/udp/239.77.0.225:5146$LR•IPV4『线路56』
湖南卫视,http://223.112.219.174:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路104』
湖南卫视,http://112.101.78.50:9901/tsfile/live/0128_1.m3u8$LR•IPV4『线路159』
湖南卫视,http://14.112.86.101:4022/udp/239.77.1.5:5146$LR•IPV4『线路309』
湖南卫视,http://123.112.19.67:8012/rtp/239.3.1.132:8012$LR•IPV4『线路341』
湖南卫视,http://112.102.217.173:9003//hls/37/index.m3u8$LR•IPV4『线路375』
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$LR•IPV4『线路82』
浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路129』
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$LR•IPV4『线路151』
浙江卫视,http://112.101.78.50:9901/tsfile/live/0124_1.m3u8$LR•IPV4『线路173』
浙江卫视,http://14.112.86.101:4022/udp/239.77.1.33:5146$LR•IPV4『线路314』
浙江卫视,http://123.112.19.67:8012/rtp/239.3.1.137:8036$LR•IPV4『线路332』
浙江卫视,http://112.102.217.173:9003//hls/40/index.m3u8$LR•IPV4『线路386』
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$LR•IPV4『线路72』
东方卫视,http://223.112.219.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路101』
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$LR•IPV4『线路125』
东方卫视,http://112.101.78.50:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路149』
东方卫视,http://112.234.21.109:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路178』
东方卫视,http://14.112.86.101:4022/udp/239.77.1.218:5146$LR•IPV4『线路284』
东方卫视,http://112.102.217.173:9003//hls/39/index.m3u8$LR•IPV4『线路372』
北京卫视,http://112.101.78.50:9901/tsfile/live/0122_1.m3u8$LR•IPV4『线路165』
北京卫视,http://112.234.21.109:9901/tsfile/live/0122_1.m3u8$LR•IPV4『线路187』
北京卫视,http://1cfb7e.tv.netsite.cc/proxy/1773564112/1773564112.m3u8$LR•IPV4『线路263』
北京卫视,http://14.112.86.101:4022/udp/239.77.1.4:5146$LR•IPV4『线路307』
北京卫视,http://123.112.19.67:8012/rtp/239.3.1.241:8000$LR•IPV4『线路348』
北京卫视,https://tvbox.nat.netsite.cc:8043/proxy/1773564112/1773564112.m3u8$LR•IPV4『线路383』
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$LR•IPV4『线路70』
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$LR•IPV4『线路133』
江苏卫视,http://112.101.78.50:9901/tsfile/live/0127_1.m3u8$LR•IPV4『线路158』
江苏卫视,http://14.112.86.101:4022/udp/239.77.1.18:5146$LR•IPV4『线路312』
江苏卫视,http://123.112.19.67:8012/rtp/239.3.1.135:8028$LR•IPV4『线路332』
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路140』
安徽卫视,http://112.234.21.109:9901/tsfile/live/0118_1.m3u8$LR•IPV4『线路172』
安徽卫视,http://112.234.21.109:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路212』
安徽卫视,http://14.112.86.101:4022/udp/239.77.1.92:5146$LR•IPV4『线路287』
安徽卫视,http://112.102.217.173:9003//hls/43/index.m3u8$LR•IPV4『线路355』
重庆卫视,http://112.101.78.50:9901/tsfile/live/0142_1.m3u8$LR•IPV4『线路147』
重庆卫视,http://14.112.86.101:4022/udp/239.77.1.162:5146$LR•IPV4『线路268』
重庆卫视,http://112.102.217.173:9003//hls/55/index.m3u8$LR•IPV4『线路331』
四川卫视,http://112.101.78.50:9901/tsfile/live/0123_1.m3u8$LR•IPV4『线路135』
四川卫视,http://112.234.21.109:9901/tsfile/live/0123_1.m3u8$LR•IPV4『线路197』
四川卫视,http://14.112.86.101:4022/udp/239.77.1.215:5146$LR•IPV4『线路259』
四川卫视,http://112.102.217.173:9003//hls/50/index.m3u8$LR•IPV4『线路317』
东南卫视,http://112.101.78.50:9901/tsfile/live/0137_1.m3u8$LR•IPV4『线路140』
东南卫视,http://112.234.21.109:9901/tsfile/live/0137_1.m3u8$LR•IPV4『线路165』
东南卫视,http://14.112.86.101:4022/udp/239.77.1.104:5146$LR•IPV4『线路261』
东南卫视,http://112.102.217.173:9003//hls/47/index.m3u8$LR•IPV4『线路306』
深圳卫视,http://58.248.112.205:8006/GD_CUCC/G_SHENZHEN-CQ.m3u8?Authinfo=3iRp8RZG1d3hGsaPmj%2FtHdBPUZJQRNJB5bOiIhhUc3d4NHMHVaPey3ntJx7niV8g$LR•IPV4『线路84』
深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8$LR•IPV4『线路136』
深圳卫视,http://112.234.21.109:9901/tsfile/live/0126_1.m3u8$LR•IPV4『线路153』
深圳卫视,http://14.112.86.101:4022/udp/239.77.1.3:5146$LR•IPV4『线路274』
广东卫视,http://112.101.78.50:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路171』
广东卫视,http://112.234.21.109:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路201』
广东卫视,http://14.112.86.101:4022/udp/239.77.1.19:5146$LR•IPV4『线路332』
广东卫视,http://123.112.19.67:8012/rtp/239.3.1.142:8048$LR•IPV4『线路362』
广西卫视,http://58.248.112.205:8006/GD_CUCC/G_GUANGXI-HQ.m3u8?Authinfo=rXkmbbZhLH3Xhx6sgXqqNUIecLjXoLUiOhb4XqRrxOtj2euKCnEg1Eg8B4cNSNUX07-06-2024$LR•IPV4『线路63』
广西卫视,http://112.234.21.109:9901/tsfile/live/1011_1.m3u8$LR•IPV4『线路153』
广西卫视,http://112.102.217.173:9003//hls/62/index.m3u8$LR•IPV4『线路303』
甘肃卫视,http://112.234.21.109:9901/tsfile/live/0141_1.m3u8$LR•IPV4『线路120』
甘肃卫视,http://112.102.217.173:9003//hls/70/index.m3u8$LR•IPV4『线路225』
贵州卫视,http://58.248.112.205:8006/GD_CUCC/G_GUIZHOU-CQ.m3u8?Authinfo=rXkmbbZhLH3Xhx6sgXqqNWs5lc8HFQLTI9VPV%2F62TTtga6C9mmCwOdyojSJe64LJ$LR•IPV4『线路75』
贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8$LR•IPV4『线路139』
贵州卫视,http://112.234.21.109:9901/tsfile/live/0120_1.m3u8$LR•IPV4『线路164』
贵州卫视,http://14.112.86.101:4022/udp/239.77.1.221:5146$LR•IPV4『线路278』
贵州卫视,http://123.112.19.67:8012/rtp/239.3.1.149:8076$LR•IPV4『线路301』
贵州卫视,http://112.102.217.173:9003//hls/52/index.m3u8$LR•IPV4『线路349』
河北卫视,http://58.248.112.205:8006/GD_CUCC/G_HEBEI-CQ.m3u8?Authinfo=3iRp8RZG1d3hGsaPmj%2FtHQcq7ejyAAXuDG88sZCpS0RSM%2B19aM2hw2IMIRHBBV7207-04-2024$LR•IPV4『线路90』
河北卫视,http://112.101.78.50:9901/tsfile/live/0117_1.m3u8$LR•IPV4『线路151』
河北卫视,http://112.234.21.109:9901/tsfile/live/0117_1.m3u8$LR•IPV4『线路169』
河北卫视,http://14.112.86.101:4022/udp/239.77.1.214:5146$LR•IPV4『线路266』
河北卫视,http://123.112.19.67:8012/rtp/239.3.1.148:8072$LR•IPV4『线路293』
河南卫视,http://112.234.21.109:9901/tsfile/live/0139_1.m3u8$LR•IPV4『线路164』
河南卫视,http://14.112.86.101:4022/udp/239.77.1.229:5146$LR•IPV4『线路268』
黑龙江卫视,http://112.101.78.50:9901/tsfile/live/0143_1.m3u8$LR•IPV4『线路157』
黑龙江卫视,http://123.112.19.67:8012/rtp/239.3.1.133:8016$LR•IPV4『线路302』
湖北卫视,http://112.101.78.50:9901/tsfile/live/0132_1.m3u8$LR•IPV4『线路161』
湖北卫视,http://112.234.21.109:9901/tsfile/live/0132_1.m3u8$LR•IPV4『线路185』
湖北卫视,http://14.112.86.101:4022/udp/239.77.1.93:5146$LR•IPV4『线路316』
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路145』
江西卫视,http://112.234.21.109:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路208』
江西卫视,http://112.234.21.109:9901/tsfile/live/0138_2.m3u8$LR•IPV4『线路209』
江西卫视,http://14.112.86.101:4022/udp/239.77.1.219:5146$LR•IPV4『线路284』
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8$LR•IPV4『线路122』
内蒙古卫视,http://112.101.78.50:9901/tsfile/live/0109_1.m3u8$LR•IPV4『线路95』
辽宁卫视,http://112.101.78.50:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路144』
辽宁卫视,http://112.234.21.109:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路203』
辽宁卫视,http://14.112.86.101:4022/udp/239.77.1.103:5146$LR•IPV4『线路274』
辽宁卫视,http://112.102.217.173:9003//hls/57/index.m3u8$LR•IPV4『线路329』
宁夏卫视,http://112.101.78.50:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路113』
宁夏卫视,http://112.234.21.109:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路152』
宁夏卫视,http://112.102.217.173:9003//hls/67/index.m3u8$LR•IPV4『线路239』
青海卫视,http://112.234.21.109:9901/tsfile/live/0140_1.m3u8$LR•IPV4『线路139』
山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8$LR•IPV4『线路142』
山东卫视,http://14.112.86.101:4022/udp/239.77.1.142:5146$LR•IPV4『线路271』
山东卫视,http://123.112.19.67:8012/rtp/239.3.1.209:8052$LR•IPV4『线路288』
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$LR•IPV4『线路65』
